,date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
14,2015-01-23,sz.399006,1742.0870,1742.0870,1693.5200,1697.2880,1744.0370,2362292368,53181365248.0000,3,0.076049,1,-2.680506,,,,,
15,2015-01-26,sz.399006,1698.9850,1740.3660,1698.9850,1739.7900,1697.2880,2032414832,45847670784.0000,3,0.065429,1,2.504117,,,,,
16,2015-01-27,sz.399006,1742.4650,1754.2070,1715.5250,1743.6750,1739.7900,2220874160,50015431680.0000,3,0.071496,1,0.223303,,,,,
17,2015-01-28,sz.399006,1741.0700,1759.0030,1727.9230,1731.4130,1743.6750,2220467376,49983388160.0000,3,0.071482,1,-0.703232,,,,,
18,2015-01-29,sz.399006,1717.3980,1733.6310,1709.3600,1711.3720,1731.4130,1705376944,37907547904.0000,3,0.054900,1,-1.157495,,,,,
19,2015-01-30,sz.399006,1712.8540,1721.1430,1679.6920,1680.5800,1711.3720,1760038880,38058113536.0000,3,0.056563,1,-1.799258,,,,,
20,2015-02-02,sz.399006,1667.1190,1708.7060,1660.0460,1696.8290,1680.5800,1601732704,37366622976.0000,3,0.051470,1,0.966870,,,,,
21,2015-02-03,sz.399006,1703.9270,1762.7280,1703.9270,1750.9060,1696.8290,2210700160,54048167168.0000,3,0.071039,1,3.186946,,,,,
22,2015-02-04,sz.399006,1753.7690,1770.2000,1743.0240,1757.7390,1750.9060,2167533920,51146969344.0000,3,0.069638,1,0.390255,,,,,
23,2015-02-05,sz.399006,1757.2340,1809.7190,1741.9590,1774.3120,1757.7390,2726828384,66054608896.0000,3,0.087486,1,0.942859,,,,,
24,2015-02-06,sz.399006,1772.3520,1783.6180,1725.6420,1730.9660,1774.3120,2255447408,55238834432.0000,3,0.072361,1,-2.442979,,,,,
25,2015-02-09,sz.399006,1727.2230,1753.5000,1702.5620,1708.8450,1730.9660,1727407728,41558933248.0000,3,0.055262,1,-1.277955,,,,,
26,2015-02-10,sz.399006,1707.2620,1747.8620,1700.8750,1747.6750,1708.8450,1472310208,36367363584.0000,3,0.047104,1,2.272300,,,,,
27,2015-02-11,sz.399006,1748.2300,1783.2370,1748.2300,1772.8450,1747.6750,1742910448,45064382720.0000,3,0.055762,1,1.440195,,,,,
28,2015-02-12,sz.399006,1777.2160,1799.4550,1776.3470,1788.8090,1772.8450,1883300288,48114233088.0000,3,0.060250,1,0.900473,,,,,
29,2015-02-13,sz.399006,1798.5400,1828.2350,1796.4100,1825.4880,1788.8090,2343464048,59694768384.0000,3,0.074971,1,2.050475,,,,,
30,2015-02-16,sz.399006,1836.7140,1897.6610,1836.7140,1896.6280,1825.4880,2570118192,66160895232.0000,3,0.082195,1,3.897041,,,,,
31,2015-02-17,sz.399006,1908.1830,1909.9060,1873.1700,1894.3060,1896.6280,2083792464,54925651200.0000,3,0.066642,1,-0.122429,,,,,
32,2015-02-25,sz.399006,1899.3890,1909.6530,1872.1030,1876.7450,1894.3060,2208580912,56275332096.0000,3,0.070633,1,-0.927043,,,,,
33,2015-02-26,sz.399006,1875.3320,1891.7820,1847.7300,1880.3880,1876.7450,2205794800,54480476928.0000,3,0.070443,1,0.194110,,,,,
34,2015-02-27,sz.399006,1880.6300,1928.0440,1880.6300,1928.0440,1880.3880,2508702976,63018668032.0000,3,0.080117,1,2.534371,,,,,
35,2015-03-02,sz.399006,1944.1060,1987.7980,1940.3200,1986.9860,1928.0440,3286953056,85074776064.0000,3,0.104971,1,3.057089,,,,,
36,2015-03-03,sz.399006,1987.3320,2004.0330,1961.0060,1961.7430,1986.9860,3366120784,85460164608.0000,3,0.107438,1,-1.270413,,,,,
37,2015-03-04,sz.399006,1960.5360,2011.0780,1960.5360,2009.8270,1961.7430,2932932928,75183976448.0000,3,0.093612,1,2.451085,,,,,
38,2015-03-05,sz.399006,2015.7030,2032.2180,1997.4570,2014.7860,2009.8270,3033394128,80855134208.0000,3,0.096818,1,0.246737,,,,,
39,2015-03-06,sz.399006,2016.8130,2018.1820,1949.2870,1951.3980,2014.7860,2745418448,70917910528.0000,3,0.087627,1,-3.146144,,,,,
40,2015-03-09,sz.399006,1941.4200,1996.8950,1932.8200,1994.3900,1951.3980,2370888960,63647720448.0000,3,0.075649,1,2.203142,,,,,
41,2015-03-10,sz.399006,2001.1850,2048.3020,2001.1850,2045.3220,1994.3900,2687978272,72778649600.0000,3,0.085767,1,2.553764,,,,,
42,2015-03-11,sz.399006,2050.7600,2054.7740,2022.3190,2035.8290,2045.3220,2754862768,75002269696.0000,3,0.087901,1,-0.464134,,,,,
43,2015-03-12,sz.399006,2034.6210,2054.3920,1984.9140,2018.1320,2035.8290,2751574688,73241354240.0000,3,0.087796,1,-0.869278,,,,,
44,2015-03-13,sz.399006,2020.6560,2070.9530,2011.1720,2069.0720,2018.1320,2547509152,67976887808.0000,3,0.081285,1,2.524120,,,,,
45,2015-03-16,sz.399006,2088.1990,2144.7770,2088.1990,2142.6720,2069.0720,3478278192,96233222144.0000,3,0.110882,1,3.557155,,,,,
46,2015-03-17,sz.399006,2149.3690,2164.4900,2117.7800,2137.4620,2142.6720,3703174400,101002174464.0000,3,0.118041,1,-0.243164,,,,,
47,2015-03-18,sz.399006,2138.3660,2186.0230,2124.9790,2182.9190,2137.4620,3775003904,97714540544.0000,3,0.120327,1,2.126683,,,,,
48,2015-03-19,sz.399006,2184.7630,2192.5530,2160.9860,2183.8780,2182.9190,3498355696,91582238720.0000,3,0.111280,1,0.043931,,,,,
49,2015-03-20,sz.399006,2187.4680,2232.0780,2187.0130,2213.7660,2183.8780,3579205904,99762597888.0000,3,0.112485,1,1.368583,,,,,
50,2015-03-23,sz.399006,2225.8480,2293.9180,2221.7130,2293.6490,2213.7660,3904731264,112421412864.0000,3,0.122716,1,3.608458,,,,,
51,2015-03-24,sz.399006,2310.5130,2363.0550,2253.2030,2357.9690,2293.6490,4834470656,145633677312.0000,3,0.151862,1,2.804268,,,,,
52,2015-03-25,sz.399006,2364.9410,2405.5590,2344.1090,2385.0140,2357.9690,4262789520,130670178304.0000,3,0.135653,1,1.146958,,,,,
53,2015-03-26,sz.399006,2362.4460,2370.2950,2270.7870,2291.7890,2385.0140,4345761536,132777164800.0000,3,0.137847,1,-3.908776,,,,,
54,2015-03-27,sz.399006,2274.6770,2326.4180,2267.8680,2323.8180,2291.7890,3104190080,92140834816.0000,3,0.098464,1,1.397557,,,,,
55,2015-03-30,sz.399006,2319.3070,2332.6030,2266.8460,2290.4760,2323.8180,3319359616,96755789824.0000,3,0.103078,1,-1.434796,,,,,
56,2015-03-31,sz.399006,2294.3170,2358.2060,2288.3110,2335.1710,2290.4760,3458877632,101099180032.0000,3,0.107396,1,1.951333,,,,,
57,2015-04-01,sz.399006,2346.9960,2407.4900,2345.7500,2404.9090,2335.1710,3421158848,102125170688.0000,3,0.110888,1,2.986421,,,,,
58,2015-04-02,sz.399006,2434.7640,2475.3250,2420.1870,2475.3250,2404.9090,3981743616,122291331072.0000,3,0.129057,1,2.928012,,,,,
59,2015-04-03,sz.399006,2469.8470,2515.5750,2460.9380,2510.1600,2475.3250,3920026768,125450194944.0000,3,0.127055,1,1.407288,,,,,
60,2015-04-07,sz.399006,2530.0720,2557.8740,2522.2620,2556.6980,2510.1600,3907193696,129140305920.0000,3,0.125078,1,1.853989,,,,,
61,2015-04-08,sz.399006,2566.9370,2568.0870,2442.8160,2488.1580,2556.6980,4377434880,141805678592.0000,3,0.137800,1,-2.680803,,,,,
62,2015-04-09,sz.399006,2481.6880,2501.2960,2346.8880,2496.4870,2488.1580,4025770720,129849622528.0000,3,0.126655,1,0.334750,,,,,
63,2015-04-10,sz.399006,2475.5550,2567.6830,2457.8210,2552.8290,2496.4870,3513934960,116996288512.0000,3,0.109756,1,2.256853,,,,,
64,2015-04-13,sz.399006,2558.1860,2596.9220,2545.2580,2577.7760,2552.8290,3828846592,129764769792.0000,3,0.119592,1,0.977221,,,,,
65,2015-04-14,sz.399006,2584.5860,2593.7000,2539.9380,2558.8480,2577.7760,3647749200,125662101504.0000,3,0.113057,1,-0.734276,,,,,
66,2015-04-15,sz.399006,2548.9920,2548.9920,2441.7390,2441.7390,2558.8480,3602133280,117231792128.0000,3,0.111594,1,-4.576626,,,,,
67,2015-04-16,sz.399006,2420.9310,2532.3050,2407.8510,2484.3300,2441.7390,3045060576,99346313216.0000,3,0.094066,1,1.744292,,,,,
68,2015-04-17,sz.399006,2507.4720,2511.9810,2453.2810,2463.9900,2484.3300,3325137440,104600199168.0000,3,0.102540,1,-0.818735,,,,,
69,2015-04-20,sz.399006,2462.4060,2493.1960,2411.3400,2424.8480,2463.9900,3451015936,102163398656.0000,3,0.105912,1,-1.588565,,,,,
70,2015-04-21,sz.399006,2443.1200,2566.0910,2443.1200,2566.0910,2424.8480,3205730336,100331700224.0000,3,0.097992,1,5.824826,,,,,
71,2015-04-22,sz.399006,2610.7380,2655.3730,2610.7380,2634.9310,2566.0910,3730198912,118747168768.0000,3,0.112650,1,2.682673,,,,,
72,2015-04-23,sz.399006,2656.1770,2718.2630,2656.1770,2706.1850,2634.9310,3824860992,125327450112.0000,3,0.114923,1,2.704213,,,,,
73,2015-04-24,sz.399006,2689.9070,2747.6240,2672.2030,2734.7500,2706.1850,3642996272,123181785088.0000,3,0.108104,1,1.055543,,,,,
74,2015-04-27,sz.399006,2781.5970,2806.7550,2737.1480,2747.4970,2734.7500,3468444336,118941274112.0000,3,0.102909,1,0.466115,,,,,
75,2015-04-28,sz.399006,2764.4060,2779.2000,2650.4250,2687.9740,2747.4970,3441002976,110611689472.0000,3,0.099394,1,-2.166443,,,,,
76,2015-04-29,sz.399006,2693.4810,2798.5150,2674.7570,2797.5240,2687.9740,2986593216,106317193216.0000,3,0.086128,1,4.075553,,,,,
77,2015-04-30,sz.399006,2825.1610,2918.7450,2825.1610,2857.8900,2797.5240,3428582672,119879110656.0000,3,0.098076,1,2.157836,,,,,
78,2015-05-04,sz.399006,2868.1020,2884.4420,2803.8170,2845.2520,2857.8900,2910445760,102443892736.0000,3,0.082677,1,-0.442212,,,,,
79,2015-05-05,sz.399006,2830.7940,2845.7110,2753.8700,2783.4430,2845.2520,3008379648,100796743680.0000,3,0.085459,1,-2.172350,,,,,
80,2015-05-06,sz.399006,2806.2990,2927.0260,2806.2990,2846.5580,2783.4430,3476811408,125809033216.0000,3,0.098700,1,2.267515,,,,,
81,2015-05-07,sz.399006,2824.8200,2879.6820,2801.4650,2806.0470,2846.5580,3060359440,108524773376.0000,3,0.086878,1,-1.423157,,,,,
82,2015-05-08,sz.399006,2838.9700,2974.3670,2838.9700,2973.5960,2806.0470,3836332288,134263480320.0000,3,0.108295,1,5.970992,,,,,
83,2015-05-11,sz.399006,3015.4330,3150.4920,2991.3280,3146.8300,2973.5960,4801349120,170680967168.0000,3,0.134871,1,5.825745,,,,,
84,2015-05-12,sz.399006,3176.5430,3254.9900,3133.9640,3250.2960,3146.8300,5124920576,185001021440.0000,3,0.143458,1,3.287938,,,,,
85,2015-05-13,sz.399006,3185.3420,3271.1750,3123.9180,3192.1470,3250.2960,4615689728,171825758208.0000,3,0.127066,1,-1.789035,,,,,
86,2015-05-14,sz.399006,3174.4480,3228.0310,3137.2750,3141.5930,3192.1470,4414859008,161797931008.0000,3,0.121432,1,-1.583698,,,,,
87,2015-05-15,sz.399006,3109.1140,3176.1150,3059.8590,3145.3350,3141.5930,4080304608,144247455744.0000,3,0.112252,1,0.119110,,,,,
88,2015-05-18,sz.399006,3178.3690,3286.4080,3178.3690,3278.4830,3145.3350,4215609936,155269169152.0000,3,0.115881,1,4.233188,,,,,
89,2015-05-19,sz.399006,3310.0910,3340.4200,3206.7780,3322.7740,3278.4830,4428535296,169730547712.0000,3,0.120274,1,1.350961,,,,,
90,2015-05-20,sz.399006,3339.1700,3471.9490,3339.1700,3406.2840,3322.7740,4616553472,176706281472.0000,3,0.124420,1,2.513262,,,,,
91,2015-05-21,sz.399006,3421.6110,3531.8420,3421.4470,3527.4130,3406.2840,4495414272,178876416000.0000,3,0.120345,1,3.556050,,,,,
92,2015-05-22,sz.399006,3594.5890,3618.2360,3438.5660,3516.6270,3527.4130,5757018368,221047881728.0000,3,0.151249,1,-0.305780,,,,,
93,2015-05-25,sz.399006,3415.6680,3499.5350,3370.8360,3467.9160,3516.6270,4561949952,175439495168.0000,3,0.118821,1,-1.385161,,,,,
94,2015-05-26,sz.399006,3471.7950,3619.4850,3471.7950,3618.2310,3467.9160,4546531584,180747776000.0000,3,0.116671,1,4.334445,,,,,
95,2015-05-27,sz.399006,3638.2100,3662.9800,3546.5840,3628.6730,3618.2310,4966029568,198252408832.0000,3,0.127418,1,0.288598,,,,,
96,2015-05-28,sz.399006,3618.3390,3677.3250,3432.9820,3432.9820,3628.6730,5411102464,220540989440.0000,3,0.138752,1,-5.392912,,,,,
97,2015-05-29,sz.399006,3444.0620,3595.1680,3328.4570,3542.8440,3432.9820,4999502848,212901642240.0000,3,0.128155,1,3.200193,,,,,
98,2015-06-01,sz.399006,3580.0770,3722.8640,3580.0770,3718.7530,3542.8440,4330274048,188538273792.0000,3,0.110999,1,4.965190,,,,,
99,2015-06-02,sz.399006,3757.1040,3912.4810,3756.0920,3901.5430,3718.7530,5008195072,213001699328.0000,3,0.126032,1,4.915359,,,,,
100,2015-06-03,sz.399006,3949.2840,4011.0390,3838.2240,3982.2510,3901.5430,4997043968,220939018240.0000,3,0.125751,1,2.068618,,,,,
101,2015-06-04,sz.399006,3991.7970,4015.2030,3695.8260,3943.4670,3982.2510,4725947392,207038836736.0000,3,0.118154,1,-0.973920,,,,,
102,2015-06-05,sz.399006,3994.4400,4037.9590,3841.4150,3885.8320,3943.4670,4681085696,199116554240.0000,3,0.117032,1,-1.461531,,,,,
103,2015-06-08,sz.399006,3862.8010,3862.8010,3643.0350,3704.5530,3885.8320,4470476288,180590403584.0000,3,0.110588,1,-4.665129,,,,,
104,2015-06-09,sz.399006,3664.3720,3793.3650,3633.7240,3705.5360,3704.5530,3894284800,157346873344.0000,3,0.094786,1,0.026532,,,,,
105,2015-06-10,sz.399006,3695.0640,3876.8510,3676.7610,3834.6990,3705.5360,4336484352,169019035648.0000,3,0.103709,1,3.485679,,,,,
106,2015-06-11,sz.399006,3843.9800,3884.3710,3815.0600,3862.1380,3834.6990,4412978688,167538429952.0000,3,0.104306,1,0.715544,,,,,
107,2015-06-12,sz.399006,3889.1550,3922.6980,3850.5910,3899.7050,3862.1380,4491271424,182173462528.0000,3,0.106155,1,0.972703,,,,,
108,2015-06-15,sz.399006,3919.3560,3919.3560,3688.8900,3696.0270,3899.7050,4740672000,184816631808.0000,3,0.112008,1,-5.222907,,,,,
109,2015-06-16,sz.399006,3636.7870,3669.8180,3475.3540,3590.6690,3696.0270,4331429120,169391747072.0000,3,0.101504,1,-2.850579,,,,,
110,2015-06-17,sz.399006,3586.3710,3754.3690,3511.1100,3741.3570,3590.6690,3979138976,156131274752.0000,3,0.093241,1,4.196655,,,,,
111,2015-06-18,sz.399006,3734.9100,3752.1790,3497.7320,3504.5540,3741.3570,3822116928,150724362240.0000,3,0.088290,1,-6.329334,,,,,
112,2015-06-19,sz.399006,3408.5260,3476.0330,3304.6500,3314.9760,3504.5540,3685290272,136356405248.0000,3,0.084820,1,-5.409472,,,,,
113,2015-06-23,sz.399006,3314.8850,3397.2660,3154.6020,3393.9400,3314.9760,3815832928,137315172352.0000,3,0.087825,1,2.382034,,,,,
114,2015-06-24,sz.399006,3425.5690,3459.4600,3304.6720,3383.4040,3393.9400,3762864640,140110979072.0000,3,0.086606,1,-0.310432,,,,,
115,2015-06-25,sz.399006,3403.6280,3408.2320,3172.3680,3206.3810,3383.4040,3685709376,133833601024.0000,3,0.084657,1,-5.232096,,,,,
116,2015-06-26,sz.399006,3078.3980,3078.3980,2915.9390,2920.7030,3206.3810,3543205776,117324247040.0000,3,0.081350,1,-8.909678,,,,,
117,2015-06-29,sz.399006,2943.5040,2950.1290,2663.4380,2689.7600,2920.7030,3853184384,116379987968.0000,3,0.088463,1,-7.907099,,,,,
118,2015-06-30,sz.399006,2566.0170,2875.0900,2485.4560,2858.6060,2689.7600,5468657152,161327951872.0000,3,0.124586,1,6.277361,,,,,
119,2015-07-01,sz.399006,2842.1660,3008.1940,2743.6060,2759.4080,2858.6060,5260114176,170035339264.0000,3,0.120135,1,-3.470153,,,,,
120,2015-07-02,sz.399006,2756.2450,2825.1530,2591.0500,2649.3160,2759.4080,4528032000,129754345472.0000,3,0.103133,1,-3.989698,,,,,
121,2015-07-03,sz.399006,2559.0250,2788.7630,2458.2850,2605.2760,2649.3160,4707975168,128325890048.0000,3,0.107232,1,-1.662318,,,,,
122,2015-07-06,sz.399006,2795.6710,2795.6710,2417.5580,2493.8280,2605.2760,5160586752,138021306368.0000,3,0.117414,1,-4.277781,,,,,
123,2015-07-07,sz.399006,2398.1030,2415.6810,2350.9660,2352.0100,2493.8280,1889795488,44729709312.0000,3,0.042862,1,-5.686755,,,,,
124,2015-07-08,sz.399006,2304.7610,2364.0800,2304.7610,2364.0490,2352.0100,4447761152,92954726400.0000,3,0.100879,1,0.511863,,,,,
125,2015-07-09,sz.399006,2338.1090,2435.7550,2338.1090,2435.7550,2364.0490,2294880848,58334176512.0000,3,0.052050,1,3.033178,,,,,
126,2015-07-10,sz.399006,2487.3880,2535.8890,2478.8650,2535.8890,2435.7550,1342682656,45642736384.0000,3,0.030448,1,4.111006,,,,,
127,2015-07-13,sz.399006,2612.7680,2683.0740,2592.1960,2683.0740,2535.8890,2523563696,85667790848.0000,3,0.057200,1,5.804081,,,,,
128,2015-07-14,sz.399006,2725.0430,2827.5510,2715.9750,2726.0480,2683.0740,4059784384,121521885184.0000,3,0.092020,1,1.601675,,,,,
129,2015-07-15,sz.399006,2750.6550,2750.6550,2583.4620,2590.0310,2726.0480,5064996864,135461007360.0000,3,0.114804,1,-4.989534,,,,,
130,2015-07-16,sz.399006,2526.6470,2698.1550,2439.2390,2627.0760,2590.0310,5248107520,131877277696.0000,3,0.118955,1,1.430289,,,,,
131,2015-07-17,sz.399006,2651.4400,2805.7980,2646.5010,2783.3240,2627.0760,4686624768,129074294784.0000,3,0.106221,1,5.947603,,,,,
132,2015-07-20,sz.399006,2820.7230,2907.1480,2777.9140,2848.3030,2783.3240,5726469632,169239478272.0000,3,0.129789,1,2.334583,,,,,
133,2015-07-21,sz.399006,2802.0220,2917.4070,2779.5330,2882.8970,2848.3030,4884623616,148535504896.0000,3,0.110702,1,1.214548,,,,,
134,2015-07-22,sz.399006,2882.0610,2932.0600,2828.4470,2897.3730,2882.8970,5143315968,153295720448.0000,3,0.116565,1,0.502136,,,,,
135,2015-07-23,sz.399006,2896.2490,2969.3470,2864.4280,2967.9520,2897.3730,5321186048,158102581248.0000,3,0.120596,1,2.435960,,,,,
136,2015-07-24,sz.399006,2976.9350,3014.1770,2879.2640,2897.8240,2967.9520,5874127616,185896837120.0000,3,0.132999,1,-2.362839,,,,,
137,2015-07-27,sz.399006,2822.3740,2924.0800,2683.0510,2683.4460,2897.8240,5558292224,169828077568.0000,3,0.125847,1,-7.397893,,,,,
138,2015-07-28,sz.399006,2546.4060,2705.1840,2492.1890,2581.9620,2683.4460,5803538176,154735345664.0000,3,0.131399,1,-3.781858,,,,,
139,2015-07-29,sz.399006,2617.9380,2693.9900,2483.9160,2693.8650,2581.9620,5202348032,144345853952.0000,3,0.117727,1,4.334033,,,,,
140,2015-07-30,sz.399006,2671.4550,2707.7590,2556.0930,2561.1910,2693.8650,4818518784,138077483008.0000,3,0.109041,1,-4.925045,,,,,
141,2015-07-31,sz.399006,2507.2650,2605.3440,2499.2450,2539.8440,2561.1910,3856734384,108512137216.0000,3,0.087276,1,-0.833476,,,,,
142,2015-08-03,sz.399006,2475.3280,2494.8010,2371.4790,2399.2730,2539.8440,3983542496,104532262912.0000,3,0.090146,1,-5.534633,,,,,
143,2015-08-04,sz.399006,2396.4080,2546.1620,2380.2810,2546.1620,2399.2730,4214374160,111226224640.0000,3,0.095370,1,6.122236,,,,,
144,2015-08-05,sz.399006,2542.2690,2584.1910,2480.4450,2502.0410,2546.1620,4681745408,123946147840.0000,3,0.105946,1,-1.732847,,,,,
145,2015-08-06,sz.399006,2441.9550,2517.9910,2430.5300,2480.9260,2502.0410,3392360656,87783526400.0000,3,0.076768,1,-0.843911,,,,,
146,2015-08-07,sz.399006,2509.9630,2586.5290,2505.2740,2576.9930,2480.9260,4257583056,119864487936.0000,3,0.096347,1,3.872219,,,,,
147,2015-08-10,sz.399006,2606.7350,2726.9000,2593.4140,2706.7180,2576.9930,4785269504,140830064640.0000,3,0.108287,1,5.033972,,,,,
148,2015-08-11,sz.399006,2705.0370,2747.8320,2675.1470,2698.9120,2706.7180,4805787392,145506074624.0000,3,0.108750,1,-0.288390,,,,,
149,2015-08-12,sz.399006,2658.8430,2700.4010,2622.1880,2622.1880,2698.9120,3830399968,115133800448.0000,3,0.086677,1,-2.842779,,,,,
150,2015-08-13,sz.399006,2608.7400,2684.2580,2578.9070,2684.2580,2622.1880,3761656608,108745871360.0000,3,0.085122,1,2.367110,,,,,
151,2015-08-14,sz.399006,2713.7840,2725.4660,2664.4160,2674.0220,2684.2580,4068835152,118322221056.0000,3,0.092073,1,-0.381338,,,,,
152,2015-08-17,sz.399006,2665.3730,2676.7150,2613.7840,2666.2870,2674.0220,3654744176,103165435904.0000,3,0.082612,1,-0.289260,,,,,
153,2015-08-18,sz.399006,2674.4220,2720.5750,2488.6080,2504.1720,2666.2870,4912969984,137144020992.0000,3,0.111054,1,-6.080177,,,,,
154,2015-08-19,sz.399006,2427.9370,2584.3600,2359.1660,2570.6910,2504.1720,4373732352,115189723136.0000,3,0.098865,1,2.656319,,,,,
155,2015-08-20,sz.399006,2556.7720,2610.8950,2508.3490,2508.8170,2570.6910,3972127536,109633449984.0000,3,0.089785,1,-2.406902,,,,,
156,2015-08-21,sz.399006,2452.6150,2480.6750,2340.9170,2341.9540,2508.8170,3514146112,90647912448.0000,3,0.079427,1,-6.651055,,,,,
157,2015-08-24,sz.399006,2222.5420,2246.5500,2152.6140,2152.6140,2341.9540,2304957616,53003301120.0000,3,0.052097,1,-8.084705,,,,,
158,2015-08-25,sz.399006,1996.0430,2048.0260,1987.1240,1990.7060,2152.6140,2717606144,59139764224.0000,3,0.061417,1,-7.521458,,,,,
159,2015-08-26,sz.399006,1975.9230,2044.6560,1875.0290,1890.0360,1990.7060,4644500992,96904675328.0000,3,0.104965,1,-5.057002,,,,,
160,2015-08-27,sz.399006,1924.7780,1959.9820,1843.1860,1959.4940,1890.0360,4051006096,83891937280.0000,3,0.091552,1,3.674957,,,,,
161,2015-08-28,sz.399006,1990.3450,2086.8720,1960.3930,2082.1240,1959.4940,4528023040,97909972992.0000,3,0.102331,1,6.258248,,,,,
162,2015-08-31,sz.399006,2056.2860,2058.8520,1987.5760,1996.8650,2082.1240,3563452768,77209616384.0000,3,0.080533,1,-4.094810,,,,,
163,2015-09-01,sz.399006,1959.4550,1959.4550,1877.3610,1889.4910,1996.8650,3188988800,63735702784.0000,3,0.070927,1,-5.377130,,,,,
164,2015-09-02,sz.399006,1787.7090,1953.9140,1779.1810,1855.0320,1889.4910,3837294432,73660375040.0000,3,0.085347,1,-1.823718,,,,,
165,2015-09-07,sz.399006,1882.8590,1953.3970,1878.2630,1893.5210,1855.0320,3780624112,73524551680.0000,3,0.084082,1,2.074844,,,,,
166,2015-09-08,sz.399006,1875.6740,2004.8100,1859.2050,2001.1560,1893.5210,3684964848,71807631360.0000,3,0.081958,1,5.684384,,,,,
167,2015-09-09,sz.399006,2023.3050,2102.2250,2017.0980,2071.7170,2001.1560,5076016896,108850507776.0000,3,0.112887,1,3.526014,,,,,
168,2015-09-10,sz.399006,2030.0320,2078.4230,2024.8920,2039.1180,2071.7170,3548256992,74837954560.0000,3,0.078902,1,-1.573526,,,,,
169,2015-09-11,sz.399006,2039.0120,2084.0510,2029.8110,2060.5050,2039.1180,3255542960,68596065792.0000,3,0.072392,1,1.048828,,,,,
170,2015-09-14,sz.399006,2068.2020,2075.6710,1905.2030,1906.2140,2060.5050,3489088544,68215355136.0000,3,0.077569,1,-7.488014,,,,,
171,2015-09-15,sz.399006,1843.2300,1892.8090,1794.2920,1797.5570,1906.2140,3303921376,59455923968.0000,3,0.073450,1,-5.700100,,,,,
172,2015-09-16,sz.399006,1813.7270,1928.7780,1808.7480,1926.2450,1797.5570,3902440176,71222161408.0000,3,0.086756,1,7.159000,,,,,
173,2015-09-17,sz.399006,1943.2850,2020.5540,1922.7990,1933.2970,1926.2450,4798510336,95394168832.0000,3,0.106677,1,0.366100,,,,,
174,2015-09-18,sz.399006,1948.1160,1995.4970,1922.1420,1983.2980,1933.2970,3767421536,74822946816.0000,3,0.082183,1,2.586300,,,,,
175,2015-09-21,sz.399006,1950.3280,2080.2190,1945.3540,2079.0600,1983.2980,4347760384,90425024512.0000,3,0.093846,1,4.828400,,,,,
176,2015-09-22,sz.399006,2082.3360,2108.5590,2042.1330,2078.7180,2079.0600,4758444288,101473476608.0000,3,0.102711,1,-0.016500,,,,,
177,2015-09-23,sz.399006,2039.4870,2103.2240,2036.0630,2077.9900,2078.7180,4130638112,89360805888.0000,3,0.088535,1,-0.035000,,,,,
