,date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
31,2015-02-17,sh.000013,183.0870,183.1660,183.0870,183.1610,183.0570,9460600,936447120.0000,3,0.000000,1,0.056807,,,,,
32,2015-02-25,sh.000013,183.4200,183.4390,183.2180,183.4090,183.1610,13444190,1355057456.0000,3,0.000000,1,0.135401,,,,,
33,2015-02-26,sh.000013,183.4390,183.5200,183.4380,183.5170,183.4090,17179190,1748112368.0000,3,0.000000,1,0.058886,,,,,
34,2015-02-27,sh.000013,183.5470,183.6360,183.5370,183.6190,183.5170,15843210,1604422000.0000,3,0.000000,1,0.055583,,,,,
35,2015-03-02,sh.000013,183.7100,183.7160,183.6510,183.7080,183.6190,14192970,1443723968.0000,3,0.000000,1,0.048464,,,,,
36,2015-03-03,sh.000013,183.7380,183.7610,183.6740,183.7490,183.7080,16837790,1705181136.0000,3,0.000000,1,0.022318,,,,,
37,2015-03-04,sh.000013,183.7790,183.8080,183.7700,183.8050,183.7490,19380430,1970358976.0000,3,0.000000,1,0.030476,,,,,
38,2015-03-05,sh.000013,183.8350,183.8520,183.8260,183.8460,183.8050,14882450,1494906832.0000,3,0.000000,1,0.022306,,,,,
39,2015-03-06,sh.000013,183.8770,183.8950,183.8420,183.8950,183.8460,10553320,1072009920.0000,3,0.000000,1,0.026659,,,,,
40,2015-03-09,sh.000013,183.9870,184.0100,183.9700,184.0020,183.8950,10429580,1054583456.0000,3,0.000000,1,0.058182,,,,,
41,2015-03-10,sh.000013,184.0340,184.0520,183.9940,184.0150,184.0020,11298490,1149282512.0000,3,0.000000,1,0.007065,,,,,
42,2015-03-11,sh.000013,184.0460,184.0460,184.0260,184.0370,184.0150,11113810,1118540096.0000,3,0.000000,1,0.011957,,,,,
43,2015-03-12,sh.000013,184.0680,184.1000,184.0620,184.0950,184.0370,16463090,1655596992.0000,3,0.000000,1,0.031515,,,,,
44,2015-03-13,sh.000013,184.1250,184.1980,184.1130,184.1950,184.0950,14169130,1431636224.0000,3,0.000000,1,0.054323,,,,,
45,2015-03-16,sh.000013,184.3020,184.3020,184.2530,184.2820,184.1950,14573380,1460886192.0000,3,0.000000,1,0.047227,,,,,
46,2015-03-17,sh.000013,184.3100,184.3240,184.2920,184.2920,184.2820,18495890,1877112528.0000,3,0.000000,1,0.005432,,,,,
47,2015-03-18,sh.000013,184.3220,184.3330,184.2960,184.3200,184.2920,15429210,1564886000.0000,3,0.000000,1,0.015193,,,,,
48,2015-03-19,sh.000013,184.3640,184.3640,184.3330,184.3590,184.3200,15369170,1565211936.0000,3,0.000000,1,0.021151,,,,,
49,2015-03-20,sh.000013,184.3890,184.4110,184.3560,184.4070,184.3590,13515390,1374106320.0000,3,0.000000,1,0.026038,,,,,
50,2015-03-23,sh.000013,184.4970,184.4970,184.3070,184.4050,184.4070,13114230,1312743712.0000,3,0.000000,1,-0.001084,,,,,
51,2015-03-24,sh.000013,184.4340,184.4480,184.3850,184.4450,184.4050,12177250,1222649328.0000,3,0.000000,1,0.021696,,,,,
52,2015-03-25,sh.000013,184.4760,184.4760,184.3460,184.4240,184.4450,10237700,1031129424.0000,3,0.000000,1,-0.011392,,,,,
53,2015-03-26,sh.000013,184.4680,184.4840,184.3760,184.4290,184.4240,15220900,1514240192.0000,3,0.000000,1,0.002714,,,,,
54,2015-03-27,sh.000013,184.4600,184.4620,184.1830,184.4410,184.4290,15702790,1568176432.0000,3,0.000000,1,0.006503,,,,,
55,2015-03-30,sh.000013,184.5320,184.5320,184.0480,184.4080,184.4410,11397520,1138731568.0000,3,0.000000,1,-0.017886,,,,,
56,2015-03-31,sh.000013,184.4460,184.4530,184.2280,184.4460,184.4080,13527920,1360603376.0000,3,0.000000,1,0.020603,,,,,
57,2015-04-01,sh.000013,184.4750,184.4750,184.3790,184.4240,184.4460,10118760,1014888672.0000,3,0.000000,1,-0.011929,,,,,
58,2015-04-02,sh.000013,184.4490,184.4570,184.4000,184.4160,184.4240,13969540,1393562640.0000,3,0.000000,1,-0.004335,,,,,
59,2015-04-03,sh.000013,184.4470,184.4740,184.1800,184.4020,184.4160,9057780,909741696.0000,3,0.000000,1,-0.007596,,,,,
60,2015-04-07,sh.000013,184.5240,184.5290,184.4160,184.4500,184.4020,9021790,905527584.0000,3,0.000000,1,0.026032,,,,,
61,2015-04-08,sh.000013,184.4810,184.4830,184.3620,184.4270,184.4500,9850470,989098368.0000,3,0.000000,1,-0.012467,,,,,
62,2015-04-09,sh.000013,184.4560,184.4630,184.2420,184.4120,184.4270,11354670,1130441488.0000,3,0.000000,1,-0.008133,,,,,
63,2015-04-10,sh.000013,184.4430,184.4830,184.3510,184.4770,184.4120,12039920,1193727648.0000,3,0.000000,1,0.035248,,,,,
64,2015-04-13,sh.000013,184.5720,184.5720,184.4110,184.5490,184.4770,12902020,1293143456.0000,3,0.000000,1,0.039024,,,,,
65,2015-04-14,sh.000013,184.5790,184.5840,184.4910,184.5790,184.5490,13011170,1316040928.0000,3,0.000000,1,0.016255,,,,,
66,2015-04-15,sh.000013,184.6090,184.6130,184.5330,184.6110,184.5790,14795470,1484303360.0000,3,0.000000,1,0.017335,,,,,
67,2015-04-16,sh.000013,184.6410,184.6780,184.5840,184.6780,184.6110,12589640,1259485760.0000,3,0.000000,1,0.036293,,,,,
68,2015-04-17,sh.000013,184.7100,184.7780,184.7060,184.7750,184.6780,36869780,3710763920.0000,3,0.000000,1,0.052524,,,,,
69,2015-04-20,sh.000013,184.8670,184.9480,184.8180,184.9450,184.7750,40398390,4044081152.0000,3,0.000000,1,0.092011,,,,,
70,2015-04-21,sh.000013,184.9760,185.0560,184.9340,185.0560,184.9450,41406370,4185222672.0000,3,0.000000,1,0.060014,,,,,
71,2015-04-22,sh.000013,185.0860,185.1450,185.0610,185.1410,185.0560,21915900,2185665984.0000,3,0.000000,1,0.045936,,,,,
72,2015-04-23,sh.000013,185.1730,185.2100,185.1310,185.2070,185.1410,16969840,1703737568.0000,3,0.000000,1,0.035645,,,,,
73,2015-04-24,sh.000013,185.2370,185.2420,185.1690,185.2420,185.2070,13182370,1303374960.0000,3,0.000000,1,0.018900,,,,,
74,2015-04-27,sh.000013,185.3340,185.3740,185.3150,185.3740,185.2420,17104450,1711551920.0000,3,0.000000,1,0.071252,,,,,
75,2015-04-28,sh.000013,185.4050,185.4210,185.3290,185.4190,185.3740,16027560,1605326400.0000,3,0.000000,1,0.024282,,,,,
76,2015-04-29,sh.000013,185.4500,185.4860,185.3870,185.4830,185.4190,15941480,1601210432.0000,3,0.000000,1,0.034514,,,,,
77,2015-04-30,sh.000013,185.5140,185.5890,185.4310,185.5860,185.4830,12213860,1230956080.0000,3,0.000000,1,0.055529,,,,,
78,2015-05-04,sh.000013,185.7050,185.7240,185.5680,185.7230,185.5860,11002560,1097403584.0000,3,0.000000,1,0.073825,,,,,
79,2015-05-05,sh.000013,185.7530,185.7580,185.7060,185.7370,185.7230,9899160,981020416.0000,3,0.000000,1,0.007534,,,,,
80,2015-05-06,sh.000013,185.7670,185.8350,185.7200,185.8340,185.7370,16228580,1646565840.0000,3,0.000000,1,0.052224,,,,,
81,2015-05-07,sh.000013,185.8650,185.8800,185.8450,185.8760,185.8340,12292050,1242660352.0000,3,0.000000,1,0.022605,,,,,
82,2015-05-08,sh.000013,185.9060,186.0530,185.9030,186.0510,185.8760,14329780,1434512368.0000,3,0.000000,1,0.094142,,,,,
83,2015-05-11,sh.000013,186.1430,186.1720,186.0920,186.1710,186.0510,16849450,1693659424.0000,3,0.000000,1,0.064504,,,,,
84,2015-05-12,sh.000013,186.2010,186.2780,186.1860,186.2750,186.1710,18053850,1806284656.0000,3,0.000000,1,0.055857,,,,,
85,2015-05-13,sh.000013,186.3050,186.4010,186.2870,186.3980,186.2750,16993280,1732290704.0000,3,0.000000,1,0.066032,,,,,
86,2015-05-14,sh.000013,186.4290,186.4920,186.4050,186.4920,186.3980,13818820,1410213504.0000,3,0.000000,1,0.050435,,,,,
87,2015-05-15,sh.000013,186.5270,186.6080,186.5010,186.5980,186.4920,11482500,1167365072.0000,3,0.000000,1,0.056840,,,,,
88,2015-05-18,sh.000013,186.6920,186.7380,186.6540,186.7360,186.5980,20080510,2046317760.0000,3,0.000000,1,0.073948,,,,,
89,2015-05-19,sh.000013,186.7660,186.7860,186.7370,186.7860,186.7360,11049500,1124994080.0000,3,0.000000,1,0.026777,,,,,
90,2015-05-20,sh.000013,186.8170,186.8600,186.7890,186.8590,186.7860,12388690,1247998560.0000,3,0.000000,1,0.039081,,,,,
91,2015-05-21,sh.000013,186.8900,186.9130,186.8440,186.9090,186.8590,10957990,1105022480.0000,3,0.000000,1,0.026760,,,,,
92,2015-05-22,sh.000013,186.9410,187.0060,186.9160,187.0050,186.9090,16328380,1652534128.0000,3,0.000000,1,0.051366,,,,,
93,2015-05-25,sh.000013,187.0980,187.1050,187.0590,187.1000,187.0050,17489520,1765537008.0000,3,0.000000,1,0.050801,,,,,
94,2015-05-26,sh.000013,187.1320,187.1410,187.1040,187.1410,187.1000,21257100,2152846576.0000,3,0.000000,1,0.021914,,,,,
95,2015-05-27,sh.000013,187.1720,187.2020,187.1550,187.2000,187.1410,9147360,932125904.0000,3,0.000000,1,0.031522,,,,,
96,2015-05-28,sh.000013,187.2310,187.2400,187.1990,187.2390,187.2000,9477860,964937552.0000,3,0.000000,1,0.020834,,,,,
97,2015-05-29,sh.000013,187.2700,187.2750,187.2220,187.2730,187.2390,7882430,792080032.0000,3,0.000000,1,0.018157,,,,,
98,2015-06-01,sh.000013,187.3660,187.3880,187.3140,187.3540,187.2730,8651690,866235568.0000,3,0.000000,1,0.043257,,,,,
99,2015-06-02,sh.000013,187.3850,187.3850,187.2950,187.3310,187.3540,10696840,1081252928.0000,3,0.000000,1,-0.012282,,,,,
100,2015-06-03,sh.000013,187.3620,187.3620,187.3150,187.3370,187.3310,7978590,803091232.0000,3,0.000000,1,0.003209,,,,,
101,2015-06-04,sh.000013,187.3680,187.3860,187.3350,187.3840,187.3370,7308940,739967408.0000,3,0.000000,1,0.025087,,,,,
102,2015-06-05,sh.000013,187.4130,187.4650,187.3810,187.4640,187.3840,14356610,1428668112.0000,3,0.000000,1,0.042694,,,,,
103,2015-06-08,sh.000013,187.5570,187.5660,187.5420,187.5630,187.4640,10393370,1047928304.0000,3,0.000000,1,0.052810,,,,,
104,2015-06-09,sh.000013,187.5940,187.6230,187.5520,187.6210,187.5630,11377740,1155345504.0000,3,0.000000,1,0.030922,,,,,
105,2015-06-10,sh.000013,187.6520,187.6620,187.6150,187.6620,187.6210,11005670,1122900704.0000,3,0.000000,1,0.021853,,,,,
106,2015-06-11,sh.000013,187.6930,187.7000,187.6440,187.6730,187.6620,9719170,979709840.0000,3,0.000000,1,0.005862,,,,,
107,2015-06-12,sh.000013,187.7050,187.7190,187.6830,187.7040,187.6730,11951210,1184975872.0000,3,0.000000,1,0.016513,,,,,
108,2015-06-15,sh.000013,187.7960,187.7960,187.7250,187.7390,187.7040,11063020,1119904960.0000,3,0.000000,1,0.018648,,,,,
109,2015-06-16,sh.000013,187.7700,187.7710,187.7240,187.7420,187.7390,9646640,956481232.0000,3,0.000000,1,0.001601,,,,,
110,2015-06-17,sh.000013,187.7730,187.8320,187.7580,187.8270,187.7420,14907560,1507185728.0000,3,0.000000,1,0.045270,,,,,
111,2015-06-18,sh.000013,187.8520,187.8530,187.7880,187.8440,187.8270,12751560,1287621680.0000,3,0.000000,1,0.009050,,,,,
112,2015-06-19,sh.000013,187.8750,187.9170,187.8530,187.9170,187.8440,10350780,1042738688.0000,3,0.000000,1,0.038869,,,,,
113,2015-06-23,sh.000013,188.0450,188.0510,187.9950,188.0460,187.9170,9506490,959329232.0000,3,0.000000,1,0.068646,,,,,
114,2015-06-24,sh.000013,188.0770,188.1020,188.0520,188.1020,188.0460,19524340,1982222112.0000,3,0.000000,1,0.029780,,,,,
115,2015-06-25,sh.000013,188.1330,188.1590,188.0990,188.1560,188.1020,21288930,2191480944.0000,3,0.000000,1,0.028708,,,,,
116,2015-06-26,sh.000013,188.1870,188.2290,188.1740,188.2260,188.1560,25034280,2579957504.0000,3,0.000000,1,0.037199,,,,,
117,2015-06-29,sh.000013,188.3200,188.3370,188.2920,188.3350,188.2260,17749090,1808556128.0000,3,0.000000,1,0.057914,,,,,
118,2015-06-30,sh.000013,188.3660,188.4010,188.3240,188.3960,188.3350,12514320,1265068864.0000,3,0.000000,1,0.032383,,,,,
119,2015-07-01,sh.000013,188.4290,188.4380,188.3940,188.4350,188.3960,22511860,2305840768.0000,3,0.000000,1,0.020702,,,,,
120,2015-07-02,sh.000013,188.4680,188.4740,188.4040,188.4260,188.4350,17122200,1739234080.0000,3,0.000000,1,-0.004778,,,,,
121,2015-07-03,sh.000013,188.4600,188.4620,188.4140,188.4400,188.4260,16367330,1706220128.0000,3,0.000000,1,0.007434,,,,,
122,2015-07-06,sh.000013,188.5440,188.5760,188.5310,188.5630,188.4400,19691200,2026935776.0000,3,0.000000,1,0.065273,,,,,
123,2015-07-07,sh.000013,188.5930,188.6670,188.5830,188.6660,188.5630,25301610,2581658176.0000,3,0.000000,1,0.054622,,,,,
124,2015-07-08,sh.000013,188.6960,188.6960,188.6280,188.6750,188.6660,34454210,3470542240.0000,3,0.000000,1,0.004772,,,,,
125,2015-07-09,sh.000013,188.7060,188.7510,188.6870,188.7510,188.6750,29752940,3061989296.0000,3,0.000000,1,0.040283,,,,,
126,2015-07-10,sh.000013,188.7850,188.8020,188.7730,188.8020,188.7510,24501370,2567322176.0000,3,0.000000,1,0.027017,,,,,
127,2015-07-13,sh.000013,188.8960,188.9290,188.8620,188.9200,188.8020,24435850,2453514928.0000,3,0.000000,1,0.062497,,,,,
128,2015-07-14,sh.000013,188.9510,188.9950,188.9310,188.9950,188.9200,19563340,1982642320.0000,3,0.000000,1,0.039698,,,,,
129,2015-07-15,sh.000013,189.0250,189.0640,189.0030,189.0630,188.9950,16125430,1636291024.0000,3,0.000000,1,0.035984,,,,,
130,2015-07-16,sh.000013,189.0940,189.1420,189.0740,189.1410,189.0630,17238740,1735316832.0000,3,0.000000,1,0.041258,,,,,
131,2015-07-17,sh.000013,189.1720,189.2710,189.1600,189.2420,189.1410,17016740,1725703408.0000,3,0.000000,1,0.053398,,,,,
132,2015-07-20,sh.000013,189.3350,189.3800,189.3320,189.3790,189.2420,20402580,2045273632.0000,3,0.000000,1,0.072391,,,,,
133,2015-07-21,sh.000013,189.4100,189.4540,189.4050,189.4530,189.3790,24926320,2519476656.0000,3,0.000000,1,0.039078,,,,,
134,2015-07-22,sh.000013,189.4840,189.5640,189.4830,189.5630,189.4530,21706760,2198343360.0000,3,0.000000,1,0.058062,,,,,
135,2015-07-23,sh.000013,189.5940,189.6730,189.5900,189.6730,189.5630,20642750,2113768512.0000,3,0.000000,1,0.058029,,,,,
136,2015-07-24,sh.000013,189.7040,189.7570,189.6880,189.7460,189.6730,17335570,1772981728.0000,3,0.000000,1,0.038486,,,,,
137,2015-07-27,sh.000013,189.8390,189.8570,189.8120,189.8270,189.7460,18349180,1866801056.0000,3,0.000000,1,0.042685,,,,,
138,2015-07-28,sh.000013,189.8580,189.8990,189.8350,189.8980,189.8270,17302680,1759983104.0000,3,0.000000,1,0.037402,,,,,
139,2015-07-29,sh.000013,189.9300,189.9960,189.9230,189.9960,189.8980,21396280,2186409088.0000,3,0.000000,1,0.051610,,,,,
140,2015-07-30,sh.000013,190.0270,190.0930,190.0230,190.0910,189.9960,16558190,1685123664.0000,3,0.000000,1,0.050002,,,,,
141,2015-07-31,sh.000013,190.1230,190.1950,190.1150,190.1930,190.0910,19069700,1904804240.0000,3,0.000000,1,0.053653,,,,,
142,2015-08-03,sh.000013,190.2850,190.3230,190.2850,190.3220,190.1930,18294440,1854411936.0000,3,0.000000,1,0.067833,,,,,
143,2015-08-04,sh.000013,190.3540,190.3840,190.3490,190.3820,190.3220,16029510,1636394416.0000,3,0.000000,1,0.031524,,,,,
144,2015-08-05,sh.000013,190.4130,190.4940,190.4100,190.4920,190.3820,19260810,1947467392.0000,3,0.000000,1,0.057779,,,,,
145,2015-08-06,sh.000013,190.5230,190.5610,190.3430,190.5470,190.4920,16606870,1699681936.0000,3,0.000000,1,0.028869,,,,,
146,2015-08-07,sh.000013,190.5780,190.6600,190.5700,190.6450,190.5470,26270350,2666438160.0000,3,0.000000,1,0.051435,,,,,
147,2015-08-10,sh.000013,190.7390,190.7820,190.6560,190.7760,190.6450,21742030,2279611408.0000,3,0.000000,1,0.068712,,,,,
148,2015-08-11,sh.000013,190.8080,190.8430,190.5940,190.7050,190.7760,21217130,2158648320.0000,3,0.000000,1,-0.037216,,,,,
149,2015-08-12,sh.000013,190.7360,190.7710,190.7090,190.7470,190.7050,17024420,1745006064.0000,3,0.000000,1,0.022019,,,,,
150,2015-08-13,sh.000013,190.7780,190.8120,190.7530,190.8100,190.7470,14024960,1445947104.0000,3,0.000000,1,0.033030,,,,,
151,2015-08-14,sh.000013,190.8410,190.9280,190.8360,190.9210,190.8100,18961210,1968286880.0000,3,0.000000,1,0.058177,,,,,
152,2015-08-17,sh.000013,191.0140,191.0690,190.9960,191.0650,190.9210,21645080,2234541744.0000,3,0.000000,1,0.075422,,,,,
153,2015-08-18,sh.000013,191.0960,191.0970,191.0390,191.0970,191.0650,24440940,2492934704.0000,3,0.000000,1,0.016747,,,,,
154,2015-08-19,sh.000013,191.1280,191.1500,191.0870,191.1450,191.0970,22774410,2339263344.0000,3,0.000000,1,0.025120,,,,,
155,2015-08-20,sh.000013,191.1760,191.2310,191.1730,191.2310,191.1450,18103040,1840778368.0000,3,0.000000,1,0.044991,,,,,
156,2015-08-21,sh.000013,191.2620,191.2950,191.2490,191.2940,191.2310,16961130,1721964560.0000,3,0.000000,1,0.032946,,,,,
157,2015-08-24,sh.000013,191.3940,191.3980,191.3480,191.3960,191.2940,20670100,2100082752.0000,3,0.000000,1,0.053316,,,,,
158,2015-08-25,sh.000013,191.4270,191.4500,191.3740,191.4450,191.3960,17991390,1833353136.0000,3,0.000000,1,0.025607,,,,,
159,2015-08-26,sh.000013,191.4780,191.5770,191.4490,191.5730,191.4450,15574400,1603709936.0000,3,0.000000,1,0.066855,,,,,
160,2015-08-27,sh.000013,191.6040,191.6410,191.5960,191.6330,191.5730,21359610,2188728560.0000,3,0.000000,1,0.031318,,,,,
161,2015-08-28,sh.000013,191.6680,191.7190,191.6500,191.6960,191.6330,17967720,1824681104.0000,3,0.000000,1,0.032877,,,,,
162,2015-08-31,sh.000013,191.7890,191.8000,191.7710,191.7890,191.6960,20847620,2149648400.0000,3,0.000000,1,0.048516,,,,,
163,2015-09-01,sh.000013,191.8210,191.9350,191.8110,191.9340,191.7890,22519390,2307387216.0000,3,0.000000,1,0.075606,,,,,
164,2015-09-02,sh.000013,191.9640,191.9770,191.9540,191.9740,191.9340,15589610,1586351040.0000,3,0.000000,1,0.020837,,,,,
165,2015-09-07,sh.000013,192.1300,192.1400,192.1090,192.1390,191.9740,18708540,1898847760.0000,3,0.000000,1,0.085954,,,,,
166,2015-09-08,sh.000013,192.1710,192.2120,192.1690,192.2050,192.1390,24480390,2513063456.0000,3,0.000000,1,0.034347,,,,,
167,2015-09-09,sh.000013,192.2360,192.2800,192.2250,192.2780,192.2050,22667870,2328149312.0000,3,0.000000,1,0.037979,,,,,
168,2015-09-10,sh.000013,192.3090,192.3500,192.2680,192.3460,192.2780,22058930,2255196560.0000,3,0.000000,1,0.035362,,,,,
169,2015-09-11,sh.000013,192.3780,192.4150,192.3520,192.4090,192.3460,20890590,2134771952.0000,3,0.000000,1,0.032755,,,,,
170,2015-09-14,sh.000013,192.5030,192.5610,192.5030,192.5500,192.4090,17214850,1745197184.0000,3,0.000000,1,0.073285,,,,,
171,2015-09-15,sh.000013,192.5810,192.6020,192.5800,192.5990,192.5500,16461390,1687017488.0000,3,0.000000,1,0.025400,,,,,
172,2015-09-16,sh.000013,192.6300,192.6720,192.6200,192.6710,192.5990,16670970,1688564128.0000,3,0.000000,1,0.037400,,,,,
173,2015-09-17,sh.000013,192.7030,192.7460,192.6930,192.7450,192.6710,18916600,1932736880.0000,3,0.000000,1,0.038400,,,,,
174,2015-09-18,sh.000013,192.7770,192.8020,192.7630,192.8000,192.7450,17837940,1815186432.0000,3,0.000000,1,0.028500,,,,,
175,2015-09-21,sh.000013,192.8930,192.9090,192.8740,192.9030,192.8000,22195340,2271919936.0000,3,0.000000,1,0.053400,,,,,
176,2015-09-22,sh.000013,192.9330,192.9700,192.9170,192.9420,192.9030,16004420,1628269520.0000,3,0.000000,1,0.020200,,,,,
177,2015-09-23,sh.000013,192.9730,193.0230,192.9600,193.0220,192.9420,21136910,2172383232.0000,3,0.000000,1,0.041500,,,,,
178,2015-09-24,sh.000013,193.0530,193.0550,193.0100,193.0350,193.0220,23482380,2379847424.0000,3,0.000000,1,0.006700,,,,,
179,2015-09-25,sh.000013,193.0770,193.0970,193.0760,193.0920,193.0350,14269680,1442362976.0000,3,0.000000,1,0.029500,,,,,
180,2015-09-28,sh.000013,193.1840,193.1920,193.1630,193.1750,193.0920,22121050,2268250720.0000,3,0.000000,1,0.043000,,,,,
181,2015-09-29,sh.000013,193.2060,193.2620,193.1990,193.2620,193.1750,25225700,2578819312.0000,3,0.000000,1,0.045000,,,,,
182,2015-09-30,sh.000013,193.2930,193.3310,193.2890,193.3270,193.2620,12792390,1290107664.0000,3,0.000000,1,0.033600,,,,,
183,2015-10-08,sh.000013,193.5750,193.5760,193.5360,193.5630,193.3270,14675490,1494107872.0000,3,0.000000,1,0.122100,,,,,
184,2015-10-09,sh.000013,193.5930,193.5940,193.5610,193.5870,193.5630,10903790,1105766496.0000,3,0.000000,1,0.012400,,,,,
185,2015-10-12,sh.000013,193.6960,193.6980,193.6670,193.6820,193.5870,14027180,1431072976.0000,3,0.000000,1,0.049100,,,,,
186,2015-10-13,sh.000013,193.7120,193.7150,193.6930,193.7050,193.6820,18635010,1893449616.0000,3,0.000000,1,0.011900,,,,,
187,2015-10-14,sh.000013,193.7360,193.7560,193.7290,193.7440,193.7050,17086210,1741221968.0000,3,0.000000,1,0.020100,,,,,
188,2015-10-15,sh.000013,193.7760,193.7870,193.7630,193.7740,193.7440,23145210,2354120480.0000,3,0.000000,1,0.015500,,,,,
189,2015-10-16,sh.000013,193.8050,193.8240,193.8000,193.8230,193.7740,17492890,1782721488.0000,3,0.000000,1,0.025300,,,,,
190,2015-10-19,sh.000013,193.9160,193.9160,193.8870,193.8990,193.8230,21289680,2165250336.0000,3,0.000000,1,0.039200,,,,,
191,2015-10-20,sh.000013,193.9300,193.9310,193.9070,193.9140,193.8990,20250330,1991996224.0000,3,0.000000,1,0.007700,,,,,
192,2015-10-21,sh.000013,193.9450,193.9600,193.9280,193.9600,193.9140,14189960,1426057360.0000,3,0.000000,1,0.023700,,,,,
193,2015-10-22,sh.000013,193.9910,194.0120,193.9860,194.0080,193.9600,17245960,1753238224.0000,3,0.000000,1,0.024700,,,,,
194,2015-10-23,sh.000013,194.0400,194.1230,194.0370,194.1150,194.0080,16843890,1709278928.0000,3,0.000000,1,0.055200,,,,,
