"code=2196.HK"
"symbol=Shanghai Fosun Pharmaceutical (Group) Co., Ltd."
"name=Shanghai Fosun Pharmaceutical (Group) Co., Ltd."
"board=Unknown"
"industry=Unknown"
"timeZone=Asia/Hong_Kong"
"intradayOpen="
"intradayClose="
"日期","开盘","最高价","最低价","闭市价","成交量"
"Mar 2, 2016","18.600000381469727","18.84000015258789","18.239999771118164","18.68000030517578","1012522"
"Mar 3, 2016","18.760000228881836","18.860000610351562","18.18000030517578","18.559999465942383","2008000"
"Mar 4, 2016","18.440000534057617","18.81999969482422","18.440000534057617","18.81999969482422","1287051"
"Mar 7, 2016","19.15999984741211","19.34000015258789","18.84000015258789","19.239999771118164","1266245"
"Mar 8, 2016","18.979999542236328","19.1200008392334","18.540000915527344","18.780000686645508","1409142"
"Mar 9, 2016","18.520000457763672","18.860000610351562","18.34000015258789","18.81999969482422","716000"
"Mar 10, 2016","18.81999969482422","18.899999618530273","18.719999313354492","18.81999969482422","922763"
"Mar 11, 2016","18.979999542236328","18.979999542236328","18.5","18.899999618530273","867428"
"Mar 14, 2016","19.18000030517578","19.399999618530273","18.899999618530273","18.940000534057617","693180"
"Mar 15, 2016","19.0","19.0","18.6200008392334","18.739999771118164","398000"
"Mar 16, 2016","18.540000915527344","18.68000030517578","18.200000762939453","18.420000076293945","845500"
"Mar 17, 2016","18.68000030517578","18.68000030517578","18.399999618530273","18.559999465942383","917000"
"Mar 18, 2016","18.600000381469727","19.139999389648438","18.600000381469727","19.079999923706055","1025376"
"Mar 21, 2016","19.139999389648438","20.700000762939453","19.139999389648438","20.350000381469727","4307500"
"Mar 22, 2016","20.200000762939453","20.649999618530273","20.0","20.549999237060547","1357000"
"Mar 23, 2016","20.350000381469727","20.950000762939453","20.0","20.450000762939453","1612500"
"Mar 24, 2016","20.350000381469727","20.450000762939453","20.0","20.25","1152000"
"Mar 29, 2016","20.549999237060547","20.549999237060547","19.600000381469727","19.899999618530273","961000"
"Mar 30, 2016","20.25","20.549999237060547","19.780000686645508","20.100000381469727","1919878"
"Mar 31, 2016","20.350000381469727","21.450000762939453","20.149999618530273","21.399999618530273","3380500"
"Apr 1, 2016","21.200000762939453","21.399999618530273","20.600000381469727","20.799999237060547","1712051"
"Apr 5, 2016","20.450000762939453","20.799999237060547","20.299999237060547","20.649999618530273","645000"
"Apr 6, 2016","20.549999237060547","21.149999618530273","20.350000381469727","21.0","764393"
"Apr 7, 2016","21.450000762939453","21.450000762939453","20.700000762939453","20.899999618530273","990500"
"Apr 8, 2016","20.799999237060547","20.799999237060547","20.350000381469727","20.649999618530273","961000"
"Apr 11, 2016","20.549999237060547","21.350000381469727","20.549999237060547","21.350000381469727","1020380"
"Apr 12, 2016","21.25","21.299999237060547","21.100000381469727","21.299999237060547","473295"
